firm_id,quarter,year,qtr,gscpi,sc_intensity,ccc_days,dio,dso,dpo,assets_bil,revenue_bil,rev_growth,roa,leverage
F00141,2022Q3,2022,3,3.34,0.131,63.01,89.08,59.33,85.38,0,0,0,0,0
F00141,2022Q4,2022,4,3.42,0.131,38.75,65.7,45.57,71.46,0,0,0,0,0
F00141,2023Q1,2023,1,0.29,0.131,32.64,62.13,34.45,63.89,0,0,0,0,0
F00141,2023Q2,2023,2,0.37,0.131,13.12,46.78,46.38,79.51,0,0,0,0,0
F00141,2023Q3,2023,3,-0.51,0.131,29.14,62.38,46.49,77.72,0,0,0,0,0
F00141,2023Q4,2023,4,-0.21,0.131,87.83,78.07,54.44,43.35,0,0,0,0,0
F00141,2024Q1,2024,1,-0.01,0.131,50.03,73.36,51.19,74.17,0,0,0,0,0
F00141,2024Q2,2024,2,-0.02,0.131,50.71,83.86,36.79,68.03,0,0,0,0,0
F00141,2024Q3,2024,3,0.43,0.131,-11.48,42.66,30.73,83.24,0,0,0,0,0
F00141,2024Q4,2024,4,-0.31,0.131,64.62,74.44,55.68,69.23,0,0,0,0,0
F00142,2014Q1,2014,1,0.32,0.067,24.03,48.9,36.23,63.43,0,0,0,0,0
F00142,2014Q2,2014,2,0.09,0.067,47.79,72.29,37.41,63.53,0,0,0,0,0
F00142,2014Q3,2014,3,-0.31,0.067,68.15,70.82,51.54,54.18,0,0,0,0,0
F00142,2014Q4,2014,4,-0.18,0.067,30.33,45.15,36.89,52.44,0,0,0,0,0
F00142,2015Q1,2015,1,-0.03,0.067,45.09,69.34,59.95,84.78,0,0,0,0,0
F00142,2015Q2,2015,2,0.17,0.067,72.47,71.24,53.07,52.93,0,0,0,0,0
F00142,2015Q3,2015,3,-0.06,0.067,59.31,100.05,47.54,88.84,0,0,0,0,0
F00142,2015Q4,2015,4,0.17,0.067,48.46,57.95,48.69,60.21,0,0,0,0,0
F00142,2016Q1,2016,1,0.27,0.067,63.79,72.49,48.49,59.24,0,0,0,0,0
F00142,2016Q2,2016,2,-0.14,0.067,56.28,76.83,58.37,79.89,0,0,0,0,0
F00142,2016Q3,2016,3,-0.17,0.067,22.74,75.19,33.85,87.43,0,0,0,0,0
F00142,2016Q4,2016,4,0.11,0.067,43.41,68.26,30.85,57.06,0,0,0,0,0
F00142,2017Q1,2017,1,-0.22,0.067,42.48,58.84,44.77,62.64,0,0,0,0,0
F00142,2017Q2,2017,2,-0.2,0.067,66.19,71.57,67.85,70.46,0,0,0,0,0
F00142,2017Q3,2017,3,-0.09,0.067,16.12,60.03,47.81,90.46,0,0,0,0,0
F00142,2017Q4,2017,4,0.56,0.067,86.29,76.24,42.28,35.26,0,0,0,0,0
F00142,2018Q1,2018,1,0.2,0.067,15.65,47.74,32.1,63.9,0,0,0,0,0
F00142,2018Q2,2018,2,0.43,0.067,16.23,82.02,43.72,110.92,0,0,0,0,0
F00142,2018Q3,2018,3,-0.12,0.067,44.82,69.53,41.96,63.01,0,0,0,0,0
F00142,2018Q4,2018,4,-0.14,0.067,31.28,48.39,38.19,56.9,0,0,0,0,0
F00142,2019Q1,2019,1,0.21,0.067,87.91,90.57,50.97,52.14,0,0,0,0,0
F00142,2019Q2,2019,2,-0.2,0.067,27.2,67.43,29.91,70.11,0,0,0,0,0
F00142,2019Q3,2019,3,-0.22,0.067,104.98,95.12,54.97,45.05,0,0,0,0,0
F00142,2019Q4,2019,4,-0.44,0.067,27.62,37.32,50.93,61.1,0,0,0,0,0
F00142,2020Q1,2020,1,1.65,0.067,49.68,70.87,37.37,58.95,0,0,0,0,0
F00142,2020Q2,2020,2,2.57,0.067,53.78,61.11,38.02,45.14,0,0,0,0,0
F00142,2020Q3,2020,3,2.65,0.067,74.03,71.57,55.86,52.39,0,0,0,0,0
F00142,2020Q4,2020,4,2.43,0.067,53.01,59.11,35.6,44.49,0,0,0,0,0
F00142,2021Q1,2021,1,3.71,0.067,65.78,75.98,46.59,57.56,0,0,0,0,0
F00142,2021Q2,2021,2,3.8,0.067,43.01,42.7,60.56,60.07,0,0,0,0,0
F00142,2021Q3,2021,3,3.96,0.067,58.24,73.6,45.84,58.14,0,0,0,0,0
F00142,2021Q4,2021,4,4.07,0.067,57.65,76.87,47.62,69.67,0,0,0,0,0
F00142,2022Q1,2022,1,4.25,0.067,24.27,44.87,48.8,68.02,0,0,0,0,0
F00142,2022Q2,2022,2,3.9,0.067,72.43,88.94,37.84,52.89,0,0,0,0,0
F00142,2022Q3,2022,3,3.34,0.067,60.67,80.82,46.15,66.54,0,0,0,0,0
F00142,2022Q4,2022,4,3.42,0.067,76.35,89.28,40.8,54.93,0,0,0,0,0
F00142,2023Q1,2023,1,0.29,0.067,54.29,59.85,60.28,68.44,0,0,0,0,0
F00142,2023Q2,2023,2,0.37,0.067,68.72,84.58,50.02,64.06,0,0,0,0,0
F00142,2023Q3,2023,3,-0.51,0.067,58.87,69.11,51.73,62.97,0,0,0,0,0
F00142,2023Q4,2023,4,-0.21,0.067,68.67,77.77,55.1,64.56,0,0,0,0,0
F00142,2024Q1,2024,1,-0.01,0.067,57.72,94.37,35.2,74.62,0,0,0,0,0
F00142,2024Q2,2024,2,-0.02,0.067,44.72,73.55,36.04,66.72,0,0,0,0,0
F00142,2024Q3,2024,3,0.43,0.067,94.56,99.8,54.12,56.31,0,0,0,0,0
F00142,2024Q4,2024,4,-0.31,0.067,31.9,59.25,48.83,74.44,0,0,0,0,0
F00143,2014Q1,2014,1,0.32,0.106,86.06,80.16,62.85,59.6,0,0,0,0,0
F00143,2014Q2,2014,2,0.09,0.106,66.44,80.53,52.56,65.54,0,0,0,0,0
F00143,2014Q3,2014,3,-0.31,0.106,68.99,78.43,52.83,60.74,0,0,0,0,0
F00143,2014Q4,2014,4,-0.18,0.106,42.85,95.05,33.53,88.91,0,0,0,0,0
F00143,2015Q1,2015,1,-0.03,0.106,32.99,59.8,41.8,70.47,0,0,0,0,0
F00143,2015Q2,2015,2,0.17,0.106,34.34,83.2,37.44,86.54,0,0,0,0,0
F00143,2015Q3,2015,3,-0.06,0.106,46.58,65.15,38.98,60.23,0,0,0,0,0
F00143,2015Q4,2015,4,0.17,0.106,39.65,52.83,49.49,68.24,0,0,0,0,0
F00143,2016Q1,2016,1,0.27,0.106,27.15,69.95,38.19,83.86,0,0,0,0,0
F00143,2016Q2,2016,2,-0.14,0.106,14.24,35.89,51.83,73.54,0,0,0,0,0
F00143,2016Q3,2016,3,-0.17,0.106,30.0,60.63,26.43,58.21,0,0,0,0,0
F00143,2016Q4,2016,4,0.11,0.106,46.54,76.26,25.61,58.86,0,0,0,0,0
F00143,2017Q1,2017,1,-0.22,0.106,92.95,87.22,46.26,45.61,0,0,0,0,0
F00143,2017Q2,2017,2,-0.2,0.106,49.09,68.26,50.67,68.69,0,0,0,0,0
F00143,2017Q3,2017,3,-0.09,0.106,85.8,77.67,38.48,32.42,0,0,0,0,0
F00143,2017Q4,2017,4,0.56,0.106,78.7,100.48,54.19,74.44,0,0,0,0,0
F00143,2018Q1,2018,1,0.2,0.106,104.93,82.56,57.15,36.97,0,0,0,0,0
F00143,2018Q2,2018,2,0.43,0.106,34.7,47.21,45.01,59.12,0,0,0,0,0
F00143,2018Q3,2018,3,-0.12,0.106,49.24,75.05,39.84,66.37,0,0,0,0,0
F00143,2018Q4,2018,4,-0.14,0.106,57.98,73.46,44.44,59.92,0,0,0,0,0
F00143,2019Q1,2019,1,0.21,0.106,71.1,83.86,40.37,56.01,0,0,0,0,0
F00143,2019Q2,2019,2,-0.2,0.106,17.5,39.93,44.03,68.06,0,0,0,0,0
F00143,2019Q3,2019,3,-0.22,0.106,65.11,74.65,53.61,65.83,0,0,0,0,0
F00143,2019Q4,2019,4,-0.44,0.106,82.98,82.43,53.7,54.71,0,0,0,0,0
F00143,2020Q1,2020,1,1.65,0.106,47.44,63.04,41.19,56.99,0,0,0,0,0
F00143,2020Q2,2020,2,2.57,0.106,17.19,61.54,34.31,75.63,0,0,0,0,0
F00143,2020Q3,2020,3,2.65,0.106,26.52,85.09,39.0,96.41,0,0,0,0,0
F00143,2020Q4,2020,4,2.43,0.106,89.47,99.13,46.69,55.42,0,0,0,0,0
F00143,2021Q1,2021,1,3.71,0.106,80.18,72.2,62.61,53.14,0,0,0,0,0
F00143,2021Q2,2021,2,3.8,0.106,60.38,68.93,54.48,65.44,0,0,0,0,0
F00143,2021Q3,2021,3,3.96,0.106,78.09,87.39,47.79,56.27,0,0,0,0,0
F00143,2021Q4,2021,4,4.07,0.106,73.73,80.75,45.58,50.66,0,0,0,0,0
F00143,2022Q1,2022,1,4.25,0.106,46.79,59.89,50.72,63.91,0,0,0,0,0
F00143,2022Q2,2022,2,3.9,0.106,47.66,48.3,45.23,47.86,0,0,0,0,0
F00143,2022Q3,2022,3,3.34,0.106,70.88,92.39,56.42,77.02,0,0,0,0,0
F00143,2022Q4,2022,4,3.42,0.106,99.38,80.83,55.92,37.86,0,0,0,0,0
F00143,2023Q1,2023,1,0.29,0.106,68.55,75.64,48.02,54.32,0,0,0,0,0
F00143,2023Q2,2023,2,0.37,0.106,67.87,63.67,48.35,42.36,0,0,0,0,0
F00143,2023Q3,2023,3,-0.51,0.106,36.55,63.87,50.97,76.69,0,0,0,0,0
F00143,2023Q4,2023,4,-0.21,0.106,58.86,57.08,48.85,47.07,0,0,0,0,0
F00143,2024Q1,2024,1,-0.01,0.106,47.4,67.76,41.02,62.25,0,0,0,0,0
F00143,2024Q2,2024,2,-0.02,0.106,43.42,49.78,55.46,58.44,0,0,0,0,0
F00143,2024Q3,2024,3,0.43,0.106,48.17,72.0,36.97,60.46,0,0,0,0,0
F00143,2024Q4,2024,4,-0.31,0.106,53.37,61.58,64.94,70.8,0,0,0,0,0
F00144,2014Q1,2014,1,0.32,0.04,63.19,69.09,52.5,58.45,0,0,0,0,0
F00144,2014Q2,2014,2,0.09,0.04,40.55,76.65,35.47,71.16,0,0,0,0,0
F00144,2014Q3,2014,3,-0.31,0.04,43.56,62.65,50.42,72.44,0,0,0,0,0
F00144,2014Q4,2014,4,-0.18,0.04,101.94,91.66,48.33,37.73,0,0,0,0,0
F00144,2015Q1,2015,1,-0.03,0.04,17.61,55.32,35.22,75.19,0,0,0,0,0
F00144,2015Q2,2015,2,0.17,0.04,56.1,67.63,44.99,57.65,0,0,0,0,0
F00144,2015Q3,2015,3,-0.06,0.04,72.71,96.12,47.54,69.6,0,0,0,0,0
F00144,2015Q4,2015,4,0.17,0.04,48.37,57.98,48.83,60.61,0,0,0,0,0
F00144,2016Q1,2016,1,0.27,0.04,32.68,44.65,49.58,59.0,0,0,0,0,0
F00144,2016Q2,2016,2,-0.14,0.04,24.36,57.08,55.7,89.01,0,0,0,0,0
F00144,2016Q3,2016,3,-0.17,0.04,15.74,43.38,28.99,55.73,0,0,0,0,0
F00144,2016Q4,2016,4,0.11,0.04,39.54,52.37,52.74,66.42,0,0,0,0,0
F00144,2017Q1,2017,1,-0.22,0.04,57.19,53.86,52.22,51.76,0,0,0,0,0
F00144,2017Q2,2017,2,-0.2,0.04,89.63,73.53,55.06,38.08,0,0,0,0,0
F00144,2017Q3,2017,3,-0.09,0.04,40.08,41.08,50.8,54.32,0,0,0,0,0
F00144,2017Q4,2017,4,0.56,0.04,60.68,88.56,39.62,66.81,0,0,0,0,0
F00144,2018Q1,2018,1,0.2,0.04,40.48,41.25,58.11,59.4,0,0,0,0,0
F00144,2018Q2,2018,2,0.43,0.04,65.64,96.71,38.57,69.76,0,0,0,0,0
F00144,2018Q3,2018,3,-0.12,0.04,74.93,89.76,52.42,69.09,0,0,0,0,0
F00144,2018Q4,2018,4,-0.14,0.04,74.34,85.18,40.69,49.95,0,0,0,0,0
F00144,2019Q1,2019,1,0.21,0.04,23.62,41.04,50.56,65.21,0,0,0,0,0
F00144,2019Q2,2019,2,-0.2,0.04,64.69,70.61,46.43,55.32,0,0,0,0,0
F00144,2019Q3,2019,3,-0.22,0.04,51.48,66.34,29.35,43.74,0,0,0,0,0
F00144,2019Q4,2019,4,-0.44,0.04,65.01,72.33,32.12,37.63,0,0,0,0,0
F00144,2020Q1,2020,1,1.65,0.04,56.28,61.31,43.41,46.66,0,0,0,0,0
F00144,2020Q2,2020,2,2.57,0.04,70.21,72.98,61.58,59.37,0,0,0,0,0
F00144,2020Q3,2020,3,2.65,0.04,83.12,76.46,55.69,48.04,0,0,0,0,0
F00144,2020Q4,2020,4,2.43,0.04,80.43,102.27,33.44,56.04,0,0,0,0,0
F00144,2021Q1,2021,1,3.71,0.04,84.13,94.82,51.54,61.2,0,0,0,0,0
F00144,2021Q2,2021,2,3.8,0.04,46.77,74.66,38.78,65.24,0,0,0,0,0
F00144,2021Q3,2021,3,3.96,0.04,36.69,59.07,47.53,67.65,0,0,0,0,0
F00144,2021Q4,2021,4,4.07,0.04,64.06,80.93,33.2,52.74,0,0,0,0,0
F00144,2022Q1,2022,1,4.25,0.04,110.82,96.33,61.98,49.67,0,0,0,0,0
F00144,2022Q2,2022,2,3.9,0.04,35.86,65.44,38.05,66.8,0,0,0,0,0
F00144,2022Q3,2022,3,3.34,0.04,55.65,95.82,40.61,78.81,0,0,0,0,0
F00144,2022Q4,2022,4,3.42,0.04,74.44,84.24,51.34,62.5,0,0,0,0,0
F00144,2023Q1,2023,1,0.29,0.04,48.41,54.0,48.93,56.59,0,0,0,0,0
F00144,2023Q2,2023,2,0.37,0.04,83.98,60.02,63.53,41.62,0,0,0,0,0
F00144,2023Q3,2023,3,-0.51,0.04,39.38,58.63,37.75,55.71,0,0,0,0,0
F00144,2023Q4,2023,4,-0.21,0.04,60.17,61.49,54.06,55.58,0,0,0,0,0
F00144,2024Q1,2024,1,-0.01,0.04,63.25,67.45,51.97,55.34,0,0,0,0,0
F00144,2024Q2,2024,2,-0.02,0.04,61.85,82.39,48.6,73.62,0,0,0,0,0
F00144,2024Q3,2024,3,0.43,0.04,47.78,64.72,51.95,67.15,0,0,0,0,0
F00144,2024Q4,2024,4,-0.31,0.04,15.45,46.47,31.89,60.71,0,0,0,0,0
F00145,2014Q1,2014,1,0.32,0.072,15.47,66.71,41.8,95.65,0,0,0,0,0
F00145,2014Q2,2014,2,0.09,0.072,72.12,78.56,52.84,62.76,0,0,0,0,0
F00145,2014Q3,2014,3,-0.31,0.072,19.04,47.59,38.63,69.6,0,0,0,0,0
F00145,2014Q4,2014,4,-0.18,0.072,62.52,87.09,53.18,76.21,0,0,0,0,0
F00145,2015Q1,2015,1,-0.03,0.072,34.9,70.51,46.79,81.32,0,0,0,0,0
F00145,2015Q2,2015,2,0.17,0.072,79.32,80.65,46.66,44.15,0,0,0,0,0
F00145,2015Q3,2015,3,-0.06,0.072,62.82,82.28,38.4,56.67,0,0,0,0,0
F00145,2015Q4,2015,4,0.17,0.072,72.02,63.88,42.11,38.7,0,0,0,0,0
F00145,2016Q1,2016,1,0.27,0.072,46.91,82.01,39.6,76.24,0,0,0,0,0
F00145,2016Q2,2016,2,-0.14,0.072,70.42,96.04,40.86,69.76,0,0,0,0,0
F00145,2016Q3,2016,3,-0.17,0.072,38.84,75.93,40.76,77.06,0,0,0,0,0
F00145,2016Q4,2016,4,0.11,0.072,35.89,63.11,44.29,71.03,0,0,0,0,0
F00145,2017Q1,2017,1,-0.22,0.072,77.78,88.38,44.79,54.76,0,0,0,0,0
F00145,2017Q2,2017,2,-0.2,0.072,22.25,62.25,37.53,75.32,0,0,0,0,0
F00145,2017Q3,2017,3,-0.09,0.072,25.5,62.5,44.7,82.5,0,0,0,0,0
F00145,2017Q4,2017,4,0.56,0.072,58.34,72.91,39.11,53.93,0,0,0,0,0
F00145,2018Q1,2018,1,0.2,0.072,30.12,70.76,50.17,90.08,0,0,0,0,0
F00145,2018Q2,2018,2,0.43,0.072,77.26,68.86,55.2,45.42,0,0,0,0,0
F00145,2018Q3,2018,3,-0.12,0.072,68.33,74.2,47.71,50.89,0,0,0,0,0
F00145,2018Q4,2018,4,-0.14,0.072,63.54,84.58,50.84,71.74,0,0,0,0,0
F00145,2019Q1,2019,1,0.21,0.072,72.46,85.92,51.14,65.72,0,0,0,0,0
F00145,2019Q2,2019,2,-0.2,0.072,67.29,82.36,38.57,56.48,0,0,0,0,0
F00145,2019Q3,2019,3,-0.22,0.072,36.5,42.67,48.67,54.13,0,0,0,0,0
F00145,2019Q4,2019,4,-0.44,0.072,38.18,53.29,51.87,68.21,0,0,0,0,0
F00145,2020Q1,2020,1,1.65,0.072,99.76,105.84,50.37,55.6,0,0,0,0,0
F00145,2020Q2,2020,2,2.57,0.072,69.4,71.45,42.48,45.34,0,0,0,0,0
F00145,2020Q3,2020,3,2.65,0.072,28.68,62.23,36.57,68.64,0,0,0,0,0
F00145,2020Q4,2020,4,2.43,0.072,33.47,49.71,45.39,65.72,0,0,0,0,0
F00145,2021Q1,2021,1,3.71,0.072,88.35,73.03,68.07,52.08,0,0,0,0,0
F00145,2021Q2,2021,2,3.8,0.072,37.62,48.06,41.11,47.83,0,0,0,0,0
F00145,2021Q3,2021,3,3.96,0.072,62.43,66.67,44.1,50.12,0,0,0,0,0
F00145,2021Q4,2021,4,4.07,0.072,51.3,63.92,52.24,65.5,0,0,0,0,0
F00145,2022Q1,2022,1,4.25,0.072,83.97,88.25,55.6,57.51,0,0,0,0,0
F00145,2022Q2,2022,2,3.9,0.072,49.57,79.53,46.19,73.57,0,0,0,0,0
F00145,2022Q3,2022,3,3.34,0.072,95.76,82.88,55.12,42.65,0,0,0,0,0
F00145,2022Q4,2022,4,3.42,0.072,72.5,70.71,49.74,47.13,0,0,0,0,0
F00145,2023Q1,2023,1,0.29,0.072,39.12,67.61,36.41,64.36,0,0,0,0,0
F00145,2023Q2,2023,2,0.37,0.072,51.29,74.67,34.33,56.64,0,0,0,0,0
F00145,2023Q3,2023,3,-0.51,0.072,76.21,95.39,41.18,60.62,0,0,0,0,0
F00145,2023Q4,2023,4,-0.21,0.072,76.04,76.64,54.67,56.74,0,0,0,0,0
F00145,2024Q1,2024,1,-0.01,0.072,86.0,92.76,45.6,50.54,0,0,0,0,0
F00145,2024Q2,2024,2,-0.02,0.072,20.34,52.6,36.48,66.95,0,0,0,0,0
F00145,2024Q3,2024,3,0.43,0.072,25.0,76.64,38.14,87.9,0,0,0,0,0
F00145,2024Q4,2024,4,-0.31,0.072,30.57,71.66,41.4,80.62,0,0,0,0,0
F00146,2014Q1,2014,1,0.32,0.065,24.69,62.32,40.03,77.44,0,0,0,0,0
F00146,2014Q2,2014,2,0.09,0.065,42.96,52.98,46.78,58.56,0,0,0,0,0
F00146,2014Q3,2014,3,-0.31,0.065,8.13,36.1,37.35,61.6,0,0,0,0,0
F00146,2014Q4,2014,4,-0.18,0.065,46.46,67.97,55.96,76.09,0,0,0,0,0
F00146,2015Q1,2015,1,-0.03,0.065,70.43,91.8,40.95,63.24,0,0,0,0,0
F00146,2015Q2,2015,2,0.17,0.065,104.88,75.25,55.54,27.25,0,0,0,0,0
F00146,2015Q3,2015,3,-0.06,0.065,25.7,66.28,41.69,81.38,0,0,0,0,0
F00146,2015Q4,2015,4,0.17,0.065,20.97,41.45,48.85,66.58,0,0,0,0,0
F00146,2016Q1,2016,1,0.27,0.065,50.87,68.7,56.98,72.15,0,0,0,0,0
F00146,2016Q2,2016,2,-0.14,0.065,26.32,64.08,36.36,78.35,0,0,0,0,0
F00146,2016Q3,2016,3,-0.17,0.065,39.66,52.68,46.87,60.43,0,0,0,0,0
F00146,2016Q4,2016,4,0.11,0.065,47.45,58.28,54.75,63.28,0,0,0,0,0
F00146,2017Q1,2017,1,-0.22,0.065,61.28,85.32,50.57,73.24,0,0,0,0,0
F00146,2017Q2,2017,2,-0.2,0.065,55.94,74.98,56.53,78.8,0,0,0,0,0
F00146,2017Q3,2017,3,-0.09,0.065,8.78,31.88,40.27,63.67,0,0,0,0,0
F00146,2017Q4,2017,4,0.56,0.065,33.9,74.95,32.3,69.64,0,0,0,0,0
F00146,2018Q1,2018,1,0.2,0.065,24.16,50.19,46.11,70.5,0,0,0,0,0
F00146,2018Q2,2018,2,0.43,0.065,35.88,48.93,45.23,58.95,0,0,0,0,0
F00146,2018Q3,2018,3,-0.12,0.065,43.18,84.79,39.11,79.2,0,0,0,0,0
F00146,2018Q4,2018,4,-0.14,0.065,57.89,77.27,48.53,69.11,0,0,0,0,0
F00146,2019Q1,2019,1,0.21,0.065,41.14,68.07,31.15,56.42,0,0,0,0,0
F00146,2019Q2,2019,2,-0.2,0.065,57.11,64.76,53.5,64.78,0,0,0,0,0
F00146,2019Q3,2019,3,-0.22,0.065,66.54,86.26,44.84,63.07,0,0,0,0,0
F00146,2019Q4,2019,4,-0.44,0.065,92.61,92.13,43.44,43.2,0,0,0,0,0
F00146,2020Q1,2020,1,1.65,0.065,61.36,77.8,40.89,59.8,0,0,0,0,0
F00146,2020Q2,2020,2,2.57,0.065,29.59,70.2,36.91,77.44,0,0,0,0,0
F00146,2020Q3,2020,3,2.65,0.065,101.59,82.12,65.62,48.6,0,0,0,0,0
F00146,2020Q4,2020,4,2.43,0.065,71.92,90.61,49.0,71.17,0,0,0,0,0
F00146,2021Q1,2021,1,3.71,0.065,82.27,81.55,49.87,51.61,0,0,0,0,0
F00146,2021Q2,2021,2,3.8,0.065,44.96,74.54,46.13,77.75,0,0,0,0,0
F00146,2021Q3,2021,3,3.96,0.065,71.75,92.62,44.9,64.23,0,0,0,0,0
F00146,2021Q4,2021,4,4.07,0.065,85.38,95.68,50.34,59.45,0,0,0,0,0
F00146,2022Q1,2022,1,4.25,0.065,31.67,64.85,47.14,82.81,0,0,0,0,0
F00146,2022Q2,2022,2,3.9,0.065,105.42,90.9,59.18,47.39,0,0,0,0,0
F00146,2022Q3,2022,3,3.34,0.065,66.38,77.63,57.74,66.43,0,0,0,0,0
F00146,2022Q4,2022,4,3.42,0.065,50.33,54.93,51.8,57.46,0,0,0,0,0
F00146,2023Q1,2023,1,0.29,0.065,23.11,13.68,59.86,52.64,0,0,0,0,0
F00146,2023Q2,2023,2,0.37,0.065,60.5,59.32,52.99,53.08,0,0,0,0,0
F00146,2023Q3,2023,3,-0.51,0.065,52.39,62.32,46.21,55.75,0,0,0,0,0
F00146,2023Q4,2023,4,-0.21,0.065,51.27,78.94,47.83,71.98,0,0,0,0,0
F00146,2024Q1,2024,1,-0.01,0.065,33.06,70.43,33.99,71.95,0,0,0,0,0
F00146,2024Q2,2024,2,-0.02,0.065,20.41,43.77,34.34,59.86,0,0,0,0,0
F00146,2024Q3,2024,3,0.43,0.065,77.08,63.18,55.62,43.33,0,0,0,0,0
F00146,2024Q4,2024,4,-0.31,0.065,59.69,81.52,41.77,60.46,0,0,0,0,0
F00147,2014Q1,2014,1,0.32,0.056,97.93,83.77,59.93,45.2,0,0,0,0,0
F00147,2014Q2,2014,2,0.09,0.056,76.76,108.47,49.62,84.26,0,0,0,0,0
F00147,2014Q3,2014,3,-0.31,0.056,59.35,66.3,35.9,42.18,0,0,0,0,0
F00147,2014Q4,2014,4,-0.18,0.056,21.71,60.42,37.59,77.73,0,0,0,0,0
F00147,2015Q1,2015,1,-0.03,0.056,18.72,53.98,53.51,83.38,0,0,0,0,0
F00147,2015Q2,2015,2,0.17,0.056,11.25,66.82,34.41,89.28,0,0,0,0,0
F00147,2015Q3,2015,3,-0.06,0.056,63.11,60.35,43.12,43.32,0,0,0,0,0
F00147,2015Q4,2015,4,0.17,0.056,47.02,62.47,46.5,58.56,0,0,0,0,0
F00147,2016Q1,2016,1,0.27,0.056,20.12,69.43,30.61,82.83,0,0,0,0,0
F00147,2016Q2,2016,2,-0.14,0.056,84.08,86.58,35.58,38.43,0,0,0,0,0
F00147,2016Q3,2016,3,-0.17,0.056,22.3,61.34,43.98,82.5,0,0,0,0,0
F00147,2016Q4,2016,4,0.11,0.056,23.34,78.13,32.06,83.82,0,0,0,0,0
F00147,2017Q1,2017,1,-0.22,0.056,29.91,56.43,31.13,58.73,0,0,0,0,0
F00147,2017Q2,2017,2,-0.2,0.056,66.03,80.76,39.98,58.04,0,0,0,0,0
F00147,2017Q3,2017,3,-0.09,0.056,36.18,66.32,39.02,67.82,0,0,0,0,0
F00147,2017Q4,2017,4,0.56,0.056,28.84,60.42,41.58,70.55,0,0,0,0,0
F00147,2018Q1,2018,1,0.2,0.056,40.8,90.0,41.73,91.63,0,0,0,0,0
F00147,2018Q2,2018,2,0.43,0.056,74.36,75.09,46.73,50.01,0,0,0,0,0
F00147,2018Q3,2018,3,-0.12,0.056,14.8,43.66,41.95,71.95,0,0,0,0,0
F00147,2018Q4,2018,4,-0.14,0.056,62.01,65.42,56.92,61.16,0,0,0,0,0
F00147,2019Q1,2019,1,0.21,0.056,81.49,78.41,50.42,49.5,0,0,0,0,0
F00147,2019Q2,2019,2,-0.2,0.056,31.78,81.85,26.52,75.07,0,0,0,0,0
F00147,2019Q3,2019,3,-0.22,0.056,54.09,75.49,56.25,77.22,0,0,0,0,0
F00147,2019Q4,2019,4,-0.44,0.056,68.77,87.28,51.87,70.69,0,0,0,0,0
F00147,2020Q1,2020,1,1.65,0.056,60.88,75.64,56.83,71.65,0,0,0,0,0
F00147,2020Q2,2020,2,2.57,0.056,66.48,85.81,46.76,67.13,0,0,0,0,0
F00147,2020Q3,2020,3,2.65,0.056,59.02,80.28,49.78,70.02,0,0,0,0,0
F00147,2020Q4,2020,4,2.43,0.056,48.16,80.72,30.54,61.79,0,0,0,0,0
F00147,2021Q1,2021,1,3.71,0.056,68.8,84.31,50.03,60.01,0,0,0,0,0
F00147,2021Q2,2021,2,3.8,0.056,51.23,56.36,43.18,50.25,0,0,0,0,0
F00147,2021Q3,2021,3,3.96,0.056,87.95,88.96,49.41,50.3,0,0,0,0,0
F00147,2021Q4,2021,4,4.07,0.056,35.65,62.85,36.66,63.59,0,0,0,0,0
F00147,2022Q1,2022,1,4.25,0.056,26.06,72.52,30.96,76.84,0,0,0,0,0
F00147,2022Q2,2022,2,3.9,0.056,54.51,77.05,33.29,55.33,0,0,0,0,0
F00147,2022Q3,2022,3,3.34,0.056,48.47,78.94,44.77,75.79,0,0,0,0,0
F00147,2022Q4,2022,4,3.42,0.056,33.87,66.36,49.97,84.5,0,0,0,0,0
F00147,2023Q1,2023,1,0.29,0.056,85.11,95.15,37.17,47.13,0,0,0,0,0
F00147,2023Q2,2023,2,0.37,0.056,49.15,86.54,42.1,79.97,0,0,0,0,0
F00147,2023Q3,2023,3,-0.51,0.056,67.86,72.06,42.57,47.14,0,0,0,0,0
F00147,2023Q4,2023,4,-0.21,0.056,42.67,92.53,31.64,82.25,0,0,0,0,0
F00147,2024Q1,2024,1,-0.01,0.056,47.95,51.35,57.45,60.86,0,0,0,0,0
F00147,2024Q2,2024,2,-0.02,0.056,25.43,48.41,45.54,71.3,0,0,0,0,0
F00147,2024Q3,2024,3,0.43,0.056,14.85,22.06,42.35,49.13,0,0,0,0,0
F00147,2024Q4,2024,4,-0.31,0.056,46.52,62.98,59.48,75.08,0,0,0,0,0
F00148,2014Q1,2014,1,0.32,0.108,52.81,55.55,51.3,52.97,0,0,0,0,0
F00148,2014Q2,2014,2,0.09,0.108,56.06,82.22,45.51,72.89,0,0,0,0,0
F00148,2014Q3,2014,3,-0.31,0.108,67.55,70.43,55.8,57.16,0,0,0,0,0
F00148,2014Q4,2014,4,-0.18,0.108,69.95,89.7,57.47,76.62,0,0,0,0,0
F00148,2015Q1,2015,1,-0.03,0.108,78.23,79.28,45.11,47.66,0,0,0,0,0
F00148,2015Q2,2015,2,0.17,0.108,52.6,71.11,35.03,53.41,0,0,0,0,0
F00148,2015Q3,2015,3,-0.06,0.108,29.16,69.64,46.14,83.19,0,0,0,0,0
